,tweet_id,tweet_text,verified,followers_count,friends_count,user_created_at,retweet_count
3496,1343965805902405633,"21/ So as the prevalence of SARS-CoV-2 begins to decline around March &amp; April &amp; cases fall, as do all resp viruses, ask yourself: was this due to lockdowns &amp; vaccines, or is #COVID19 following the laws of seasonality?
#COVID19 #Coronavirus #lockdown #data #Canada #Ontario #onpoli",False,139,284,2020-12-29 17:03:12,20
3497,1343965752047456257,"20/ Here are two examples of mortality curves from Northern Temperate + Southern Tropical regions. They follow the same trajectories laid out by Hope-Simpson 28 years ago. So it seems that SARS-CoV-2 follows #seasonality as well

#COVID19 #Coronavirus #lockdown #data #Canada https://t.co/6ZWIOxNJXk",False,139,284,2020-12-29 17:02:59,14
3498,1343965716307853313,"19/ Here is a figure from his book, showing the shape of the Gompertz curves for different global regions. Pay attention to the Northern Temperate &amp; Southern tropical region curves. Do the #COVID19 curves follow these trajectories?

#Coronavirus #lockdown #Ontario #data #Canada https://t.co/KbDSQNZVSU",False,139,284,2020-12-29 17:02:51,9
3499,1343965695260950530,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,5095,4984,2020-12-29 17:02:46,514
3500,1343965652156112897,"As a reminder, avoid non-essential travel outside Canada, if you deem your travel abroad essential due to #COVID19:
  
⭕️ You may suddenly face strict restrictions at your destination such as lockdowns &amp; quarantines

⭕️ You may have difficulties obtaining key products &amp; services https://t.co/ymPrpbYENO",False,300,1024,2020-12-29 17:02:35,173
3501,1343965645893877760,"18/ A final question worth answering: Does SARS-CoV-2 follow the usual coronavirus seasonality? For this, we need to re-visit Edgar Hope-Simpson’s work from decades ago

#COVID19 #Coronavirus #lockdown #science #data #Canada #Ontario #cdnpoli #onpoli #virus #seasonality https://t.co/47IFfiWdwm",False,139,284,2020-12-29 17:02:34,16
3502,1343965617905287170,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,1358,684,2020-12-29 17:02:27,514
3503,1343965577002377222,"17/ Even the media has started to question these claims of “hospitals at capacity”. The data does not support the claim that our hospitals are bursting

#COVID19 #Coronavirus #lockdown #science #data #Canada #Ontario #cdnpoli #onpoli #virus #seasonality https://t.co/FnQKsZebBX",False,139,284,2020-12-29 17:02:17,16
3504,1343965431770411009,"15/ This graph shows Emergency Department visits for respiratory illnesses in Ontario. As you can see, 2020 has significantly lower visits to the Emerge dept. compared to the last 4 years

#COVID19 #Coronavirus #lockdown #science #data #Canada #Ontario #cdnpoli #onpoli #virus https://t.co/NadgiX0nU1",False,139,284,2020-12-29 17:01:43,17
3505,1343965422031237120,Brightening Manitoba pandemic picture can't obscure Canada's second-worst #COVID19 kill rate | CBC News https://t.co/1k6UxRsbPN,False,582,1915,2020-12-29 17:01:40,32
3506,1343965416788516864,Ontario finance minister Rod Phillips travelled outside Canada in early December https://t.co/SIMMSeuZD1,True,638164,2030,2020-12-29 17:01:39,13
3507,1343965378855247874,The new Canada Emergency Rent Subsidy provides direct relief for qualifying organizations hard-hit by #COVID19. The subsidy is paid directly to the claiming organization. Learn more: https://t.co/yoIfywYgJN #SupportCdns https://t.co/bAJQlGJwZz,True,77015,123,2020-12-29 17:01:30,7
3508,1343965378800578566,"How is it that Canada has only given 52,000 doses of COVID19 vaccine and yet still have another 350,000 doses in freezers? https://t.co/gqi9el1Ugq",False,143,264,2020-12-29 17:01:30,13
3509,1343965362522521600,"14/ Here are the hospitalizations for all Influenza Like Illnesses in Canada. 2020 hospitalizations are significantly lower compared to the last 6 years

#COVID19 #Coronavirus #lockdown #science #data #Canada #Ontario #cdnpoli #onpoli #virus #seasonality https://t.co/Y7dNbvm0HB",False,139,284,2020-12-29 17:01:26,24
3510,1343965312748814337,"So...we have a population of approximately 114,000 people where I live in Algoma County, Ontario, Canada. The current status of Covid19 is:

Confirmed cases: 65
Active cases: 3
Resolved cases: 62
Deaths: 0

And we’re locked down for WHAT again?!! THINK and WAKE UP, you fools!",False,24,54,2020-12-29 17:01:14,383
3511,1343965299775660032,"13/ And here is the prevalence of influenza for 2020-2021. Apparently, the flu has completely disappeared in Canada 

#COVID19 #Coronavirus #lockdown #science #data #Canada #Ontario #cdnpoli #onpoli #virus #seasonality https://t.co/XpvWsId5EF",False,139,284,2020-12-29 17:01:11,17
3512,1343965270365372416,"We always strive to expand our horizons.
•
It is our pleasure to announce a new customer, Foody World. Now our products can be found on this retail channel.
•
#ppe #coronavirus #covid #covid19 #CANADA #COVIDー19 #faceshield #facemask #supportsmallbusiness https://t.co/mc8EqORdWX",False,0,8,2020-12-29 17:01:04,0
3513,1343965264937938947,"The Philippines will ban travelers ✈️ from 20 countries with the new #Covid19 strain, including Canada, the U.K. and Japan, Labor Secretary Silvestre Bello said https://t.co/R4ZzZU3kVh https://t.co/SeKKFFIw5L",True,1254837,1416,2020-12-29 17:01:03,4
3514,1343965259309043713,"12/ For context, here is the prevalence of influenza for 2018-2019 from Fluwatch (Canada Govt)

#COVID19 #Coronavirus #lockdown #science #data #Canada #Ontario #cdnpoli #onpoli #virus #seasonality https://t.co/QDeJGEjcxj",False,139,284,2020-12-29 17:01:02,15
3515,1343965214023294978,"#COVID19 didn’t take a holiday, and the vaccine rollout should not have been allowed to either, by ⁦@picardonhealth⁩ via @globeandmail #vaccination  https://t.co/o0B47Rjmhc",False,375,424,2020-12-29 17:00:51,169
3516,1343965190304382976,"11/ So it seems that hospitals are operating near to or at capacity almost every flu season. Now to answer Question 2: 

What is the current status of resp. virus hospitalizations in Ontario?

#COVID19 #Coronavirus #lockdown #science #data #Canada #Ontario #cdnpoli #onpoli #virus",False,139,284,2020-12-29 17:00:45,17
3517,1343965149581852672,"10/ Remember the temporary tents put up to house Covid patients (that mostly went unused)? Not unique to 2020. 2018 was a bad flu year, hospitals were bursting &amp; surgeries were postponed

#COVID19 #Coronavirus #lockdown #science #data #Canada #Ontario #cdnpoli #onpoli #virus https://t.co/aaCxNL1VYZ",False,139,284,2020-12-29 17:00:35,23
3518,1343965111086579712,"2020 has been a challenging year so we’d like to thank our CAF members who supported officials and health care workers with the #COVID19 response this year. Here’s a look back at our response to a worldwide pandemic. 

https://t.co/aWxU7cRwPy 

#OpGLOBE #OpLASER #OpVECTOR https://t.co/Mri7OiJ6OS",False,76,194,2020-12-29 17:00:26,51
3519,1343965065565724672,"9/ How about these news articles from 2016 &amp; 2017. Remember the “we need freezer trailers for dead bodies” fear mongering earlier this year? Not unique to 2020 

#COVID19 #coronavirus #lockdown #Canada #Ontario #cdnpoli #canpoli #onpoli #data #science https://t.co/eP5CQbw6VE",False,139,284,2020-12-29 17:00:15,23
3520,1343965026433036290,"#COVID19 didn’t take a holiday, and the vaccine rollout should not have been allowed to either, by ⁦@picardonhealth⁩ via @globeandmail #vaccination  https://t.co/o0B47Rjmhc",False,819,603,2020-12-29 17:00:06,169
3521,1343965018233184258,An Ontario Tim Hortons Was Just Charged For Breaking Multiple COVID-19 Rules https://t.co/F2ChFOC1nJ #Canada #Ontario,False,155,398,2020-12-29 17:00:04,6
3522,1343964974658547714,Trudeau Says 2020 Is Ending But COVID-19 Benefits Are Not &amp; Here's What You Can Get https://t.co/zoFJdRleCH #Canada #Money,False,838,2363,2020-12-29 16:59:54,11
3523,1343964928743415809,"7/ However, these days we are flooded on a daily basis about how the hospitals are full &amp; bursting w/ patients. 2 questions we need to answer are:

1- Is this something unique to 2020? &amp;

2- What is the current status of resp. virus hospitalizations in #Ontario?

#COVID19 #Canada https://t.co/Zg6WYrahfW",False,139,284,2020-12-29 16:59:43,10
3524,1343964852851679237,"6/ This study shows how hospitalizations from resp. viruses follow the exact same oscillations as the seasonality of these viruses; they peak after Oct &amp; lowest after April. This is what you would expect from a seasonal virus. Data from 1988 to 2002 in #Ontario

#COVID19 #Canada https://t.co/pqObErheD3",False,139,284,2020-12-29 16:59:25,13
3525,1343964848888098817,Trudeau Says 2020 Is Ending But COVID-19 Benefits Are Not &amp; Here's What You Can Get https://t.co/zoFJdRleCH #Canada #Money,False,18449,14905,2020-12-29 16:59:24,11
3526,1343964773046599686,"5/ Now that we have established the seasonal prevalence of #influenza &amp; coronaviruses, why is this important? This concept helps to explain hospital capacity issues that occur in these months

#COVID19 #Coronavirus #lockdown #science #data #Canada #Ontario #cdnpoli #onpoli #virus https://t.co/lpwn6cXdwH",False,139,284,2020-12-29 16:59:06,19
3527,1343964711818199043,"4/ Here is how #influenza &amp; coronaviruses cycle throughout the year in #Ontario. You can see the exact same trend; their levels are lowest May-Oct &amp; peak in Jan. Data is for 2013-2020
h/t @rubiconcapital_ 

#COVID19 #Coronavirus #lockdown #onpoli #data #Canada #science #cdnpoli https://t.co/CxaQNR4FTj",False,139,284,2020-12-29 16:58:51,20
3528,1343964704880947201,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,127,197,2020-12-29 16:58:49,514
3529,1343964654960177152,"3/ Heres another study that shows the seasonal prevalence of coronaviruses. I boxed [] when coronaviruses peak, which you can see occurs in winter months (green bars). This is why resp viruses are often called winter viruses

#COVID19 #Coronavirus #lockdown #Canada #data #cdnpoli https://t.co/JlURnBzBDO",False,139,284,2020-12-29 16:58:38,13
3530,1343964631081967616,An Ontario Tim Hortons Was Just Charged For Breaking Multiple COVID-19 Rules https://t.co/F2ChFOC1nJ #Canada #Ontario,True,128090,212,2020-12-29 16:58:32,6
3531,1343964621716250624,An Ontario Tim Hortons Was Just Charged For Breaking Multiple COVID-19 Rules https://t.co/F2ChFOC1nJ #Canada #Ontario,False,18449,14905,2020-12-29 16:58:30,6
3532,1343964507870150659,An Ontario Tim Hortons Was Just Charged For Breaking Multiple COVID-19 Rules https://t.co/F2ChFOC1nJ #Canada #Ontario,True,15669,74,2020-12-29 16:58:02,6
3533,1343964468448022533,"As a reminder, avoid non-essential travel outside Canada, if you deem your travel abroad essential due to #COVID19:
  
⭕️ You may suddenly face strict restrictions at your destination such as lockdowns &amp; quarantines

⭕️ You may have difficulties obtaining key products &amp; services https://t.co/ymPrpbYENO",False,34,127,2020-12-29 16:57:53,173
3534,1343964375741165574,"#Genomesequencing for all #COVID19 #positive flyers who arrived in #India from Dec 9 to22

https://t.co/d2LbaG6mc3

#NEWDELHI #Bangalore #Bengaluru #Karnataka #UKvariant #Denmark #Netherlands #Australia #Italy #Sweden #France #Spain #Switzerland #Canada #Japan #Lebanon #Singapore",False,123,157,2020-12-29 16:57:31,0
3535,1343964374436896768,"So...we have a population of approximately 114,000 people where I live in Algoma County, Ontario, Canada. The current status of Covid19 is:

Confirmed cases: 65
Active cases: 3
Resolved cases: 62
Deaths: 0

And we’re locked down for WHAT again?!! THINK and WAKE UP, you fools!",False,11046,7309,2020-12-29 16:57:31,383
3536,1343964357726711810,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,502,1065,2020-12-29 16:57:27,514
3537,1343964347538800645,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,136,324,2020-12-29 16:57:24,514
3538,1343964324088438784,Meanwhile in #Canada #COVID19 is wreaking havoc and not just on aging populations... https://t.co/6CSiGPeWe6,False,40,85,2020-12-29 16:57:19,0
3539,1343964246883901443,"As it turns out, #COVID19 did not take a Holiday break

Ontario reports record-high 2,553 new COVID-19 cases amid criticism of holiday vaccination delays https://t.co/hX8pgLUqfQ",False,187,2987,2020-12-29 16:57:00,1
3540,1343964110891986950,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,163,502,2020-12-29 16:56:28,514
3541,1343964038334595073,"2020 has been a challenging year so we’d like to thank our CAF members who supported officials and health care workers with the #COVID19 response this year. Here’s a look back at our response to a worldwide pandemic. 

https://t.co/aWxU7cRwPy 

#OpGLOBE #OpLASER #OpVECTOR https://t.co/Mri7OiJ6OS",False,641,2035,2020-12-29 16:56:11,51
3542,1343963992025407494,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,1018,4995,2020-12-29 16:55:59,514
3543,1343963946106167296,"2020 has been a challenging year so we’d like to thank our CAF members who supported officials and health care workers with the #COVID19 response this year. Here’s a look back at our response to a worldwide pandemic. 

https://t.co/aWxU7cRwPy 

#OpGLOBE #OpLASER #OpVECTOR https://t.co/Mri7OiJ6OS",False,91,246,2020-12-29 16:55:49,51
3544,1343963793269780480,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,228,2075,2020-12-29 16:55:12,514
3545,1343963756846575616,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,540,5001,2020-12-29 16:55:03,514
3546,1343963717558530048,"Ontario reports record-high 2,553 new COVID-19 cases amid criticism of holiday vaccination delays
https://t.co/7phrcgNpIu
#COVID19 #lockdown https://t.co/qfboHFWQqO",False,9,38,2020-12-29 16:54:54,0
3547,1343963676756340737,"1/ ok folks, grab seat coffee &amp; and have a sit down, because we need to talk about a topic that has been largely ignored by the news media &amp; public health pundits. The seasonality of respiratory viruses

#COVID19 #Coronavirus #lockdown #science #data #Canada #Ontario #cdnpoli https://t.co/nctzfHarfZ",False,328,421,2020-12-29 16:54:44,194
3548,1343963668535513106,"Canadian Pilot &amp; Pres. Local 7378 @ArmannBarret tells the Toronto Sun

Health Canada has been willing for MONTHS to expand airport #COVID19 testing to Ontario - as long as Doug Ford willing to foot the bill

Why shouldn't Ford pay for it - Trudeau gave him

SEVEN BILLION DOLLARS https://t.co/q0rEs2yK2E",False,1318,1482,2020-12-29 16:54:42,36
3549,1343963570019553282,"Leading the way in #COVID19 vaccinations delivered per capita:

Israel 🇮🇱 - 5.68%
Bahrain 🇧🇭 
UK 🇬🇧 
US 🇺🇸 
Canada 🇨🇦 
Denmark 🇩🇰 
Lithuania 🇱🇹 
China 🇨🇳 
World 🌎 average - 0.08% https://t.co/561WeSdYl6",False,794,3047,2020-12-29 16:54:19,155
3550,1343963429778960386,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,109,489,2020-12-29 16:53:45,514
3551,1343963334786347013,"So...we have a population of approximately 114,000 people where I live in Algoma County, Ontario, Canada. The current status of Covid19 is:

Confirmed cases: 65
Active cases: 3
Resolved cases: 62
Deaths: 0

And we’re locked down for WHAT again?!! THINK and WAKE UP, you fools!",False,474,187,2020-12-29 16:53:23,383
3552,1343963301164806155,Ontario Didn’t Vaccinate Anyone Over Christmas &amp; The Task Force Admits They Got It Wrong https://t.co/kCvnMx6UZ8 #Canada #Ontario,False,1863,1450,2020-12-29 16:53:15,13
3553,1343963279320887297,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,70,876,2020-12-29 16:53:10,514
3554,1343963170101227520,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,187,2987,2020-12-29 16:52:44,514
3555,1343963121350803458,"Lets follow Canada's example, and go one step further -- first doses first! #covid19 #Covid19Vacccine https://t.co/MTg3ADAfRh",False,25,170,2020-12-29 16:52:32,1
3556,1343963030191656961,"'Hope for the best, prepare for the worst:' More Canadians interested in #survivalism https://t.co/XZ1q1vYNRu We Canadians are a tough bunch, apparently we can do without toilet paper !! #covid19 #pandemic #toiletpaper #ohcanada #preppers",False,38,83,2020-12-29 16:52:10,0
3557,1343962981651132417,"#COVID19 didn’t take a holiday, and the vaccine rollout should not have been allowed to either, by ⁦@picardonhealth⁩ via @globeandmail #vaccination  https://t.co/o0B47Rjmhc",False,185,163,2020-12-29 16:51:59,169
3558,1343962893193080833,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,663,931,2020-12-29 16:51:38,514
3559,1343962697914839041,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,12,108,2020-12-29 16:50:51,514
3560,1343962697650606080,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,238,1087,2020-12-29 16:50:51,514
3561,1343962695091908608,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,110,2784,2020-12-29 16:50:50,514
3562,1343962682119086080,"On 10/26 @samoosterhoff had a party with 40 people.

In 12/27 @randyhillier posted a party pic.

Nobody had masks on.

And now Rod Philips?

@fordnation 🤮

@JustinTrudeau @CPHO_Canada @CP24 @CityCynthia @CBCNews @globalnews #onpoli #onted #lockdown #COVID19 @680NEWS https://t.co/SuiUoRgG7B",False,146,25,2020-12-29 16:50:47,0
3563,1343962582131085313,Brightening Manitoba pandemic picture can't obscure Canada's second-worst #COVID19 kill rate | CBC News https://t.co/1k6UxRsbPN,False,393,1157,2020-12-29 16:50:23,32
3564,1343962564372422656,"1/ Just one day after Health Canada approval, I am pleased to be on hand as the Moderna vaccine arrives in 🇨🇦! This is the first shipment of a total 40M doses that our gov’t has procured from Moderna and will be the first #COVID19 vaccine deployed in Canada’s North. https://t.co/b1TR9mFbXG",False,3335,4972,2020-12-29 16:50:19,228
3565,1343962548031299585,"101-year-old Calgary pet supply store has survived pandemics, world wars and recessions | CBC News https://t.co/TEPtfsy8D9 @CBCHomestretch @nenshi #ableg #abpoli #cdnpoli #COVID19",False,2469,1171,2020-12-29 16:50:15,6
3566,1343962528464973824,"Tim Hortons and The Beer Store broke #COVID19 bylaws in Hamilton, city website says | CBC News https://t.co/ZtQ2ARMegN #HamOnt",False,311,868,2020-12-29 16:50:11,2
3567,1343962508042768385,"But Justin Trudeau, a CCP stooge, totally relied on what Chinese officials told him early in the #COVID19 pandemic. ""The risk to Canada is low."" What an asshole. #cdnpoli #ResignTrudeau #LPC https://t.co/XvKfh06RoF",False,577,2236,2020-12-29 16:50:06,0
3568,1343962434596442113,"A PERSONAL VACATION!!!!

You gotta be fucken kidding me!!!!

WTF is wrong with the @fordnation government... They take a vacation and STOP vaccinating for 5 days... They leave the country and go on personal vacations!!!! 

Why won't they take COVID19 seriously??? https://t.co/s0hh6JKaJF",False,1206,1456,2020-12-29 16:49:48,1
3569,1343962228672909314,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,78,108,2020-12-29 16:48:59,514
3570,1343962168652398592,"Here's what you need to know to claim home office expenses for the year of working from home.

https://t.co/zKV9FJBlgL

#tax #taxplanning #cfp #cpa #cga #accounting #accountant #professional 
#covid19 #pandemic #canada",False,5,13,2020-12-29 16:48:45,1
3571,1343962156832845830,"2020 has been a challenging year so we’d like to thank our CAF members who supported officials and health care workers with the #COVID19 response this year. Here’s a look back at our response to a worldwide pandemic. 

https://t.co/aWxU7cRwPy 

#OpGLOBE #OpLASER #OpVECTOR https://t.co/Mri7OiJ6OS",False,7,16,2020-12-29 16:48:42,51
3572,1343962151405277184,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,86,379,2020-12-29 16:48:41,514
3573,1343961992114089986,"It is profoundly disrespectful for Trudeau to continue to allow flights into Canada with #COVID19 infected passengers while Canadians are forced to isolate.

It makes absolutely no sense.

#Cdnpoli @JustinTrudeau @BillBlair @PattyHajdu 
https://t.co/GzcsCBVDO1",False,817,217,2020-12-29 16:48:03,469
3574,1343961897163493377,"This is real and it’s happening right here in Ontario, Canada. It’s nothing short of a crime against humanity @fordnation @celliottability @DrFullertonMPP #LTC #onpoli #cdnpoli #COVID19 #FordfailedOntario https://t.co/wHxRTXXSOT",False,422,552,2020-12-29 16:47:40,0
3575,1343961850380222466,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,4100,1320,2020-12-29 16:47:29,514
3576,1343961837616979968,"Ontario Aims To Vaccinate 150,000 People Per Day By Spring https://t.co/6D92fGMYb0 #Canada #Ontario",False,2062,2869,2020-12-29 16:47:26,2
3577,1343961800203755521,"How the Covidiots Won by @umairh https://t.co/o7mfaLavlR (Here is something  highly recommended, #covid19,  #covidcanada #covidzero When the  pandemic is over in Canada, time for a huge social, economic, political overhaul to reestablish a culture of  responsibility.",False,80,42,2020-12-29 16:47:17,0
3578,1343961794424016897,"Dec 28: #CovidVaccine in Ontario🇨🇦💉
Cumulative vaccinations: 13200🙏🏻
Days to vaccinate 80% of adults: 
6362 days (May 30, 2038)*

Data source: #COVID19 Canada Open Data Working Group https://t.co/8uubSrKQjG https://t.co/REyEIheRwV",False,83,157,2020-12-29 16:47:16,122
3579,1343961711808634881,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,3895,2987,2020-12-29 16:46:56,514
3580,1343961683790852097,"Here's what you need to know to claim home office expenses for the year of working from home @stellar_wealth 

https://t.co/hQBKXgAORm

#tax #taxplanning #cfp #cpa #cga #accounting #accountant #professional 
#covid19 #pandemic #canada",False,242,548,2020-12-29 16:46:49,0
3581,1343961683233005573,"""Ontario has changed its #COVID19 vaccination plan to give a first dose to as many people as possible &amp; no longer hold second doses in reserve""

This is a data-driven &amp; smart decision that will save lives. 

By @perreaux &amp; @StefanieMarotta 

Link: https://t.co/OMU3eE1wFb https://t.co/nOrcHWIvVV",False,491,149,2020-12-29 16:46:49,270
3582,1343961645672845313,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,381,1853,2020-12-29 16:46:40,514
3583,1343961637414440962,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,0,7,2020-12-29 16:46:38,514
3584,1343961543654969344,"#OurYearGC:

From the #COVID Alert app, to working remotely &amp; everything in between, #LivingDigital has been sharing stories about the #GC’s response to #COVID19. 

Check it out: https://t.co/GsVPhT9xRp https://t.co/OIHVu4gRY9",False,590,236,2020-12-29 16:46:16,6
3585,1343961531319341059,"Last month @kinsellaWarren told @charlesadler &amp; @brianlilley 

There would be ""hell"" to pay if we see other countries getting vaccinated BEFORE Canada

Yet it is Doug Ford responsible for the slowdown and NOT Justin Trudeau #cdnpoli #COVID19",False,736,1001,2020-12-29 16:46:13,41
3586,1343961511400591360,"Why is this?? @jkenney @JustinTrudeau 
#COVID19 #Canada https://t.co/RXEGzfHGdv",False,616,1540,2020-12-29 16:46:08,0
3587,1343961500604452866,"101-year-old Calgary pet supply store has survived pandemics, world wars and recessions | CBC News https://t.co/TEPtfsy8D9 @CBCHomestretch @nenshi #ableg #abpoli #cdnpoli #COVID19",False,4541,2104,2020-12-29 16:46:05,6
3588,1343961490102112256,"20/ Here are two examples of mortality curves from Northern Temperate + Southern Tropical regions. They follow the same trajectories laid out by Hope-Simpson 28 years ago. So it seems that SARS-CoV-2 follows #seasonality as well

#COVID19 #Coronavirus #lockdown #data #Canada https://t.co/6ZWIOxNJXk",False,37,115,2020-12-29 16:46:03,14
3589,1343961446477148163,"So...we have a population of approximately 114,000 people where I live in Algoma County, Ontario, Canada. The current status of Covid19 is:

Confirmed cases: 65
Active cases: 3
Resolved cases: 62
Deaths: 0

And we’re locked down for WHAT again?!! THINK and WAKE UP, you fools!",False,569,638,2020-12-29 16:45:53,383
3590,1343961434053603329,"It is essential for travellers to 🇨🇦 who have been in the UK or South Africa in the last 14 days to monitor themselves for symptoms, contact public health if symptomatic/have concerns, and disclose their travel history for testing purposes. https://t.co/rYQd7kALRR #COVID19 https://t.co/NJuNMaxBk7",False,53,155,2020-12-29 16:45:50,34
3591,1343961427711827968,"#OurYearGC:

From the #COVID Alert app, to working remotely &amp; everything in between, #LivingDigital has been sharing stories about the #GC’s response to #COVID19. 

Check it out: https://t.co/GsVPhT9xRp https://t.co/OIHVu4gRY9",True,5647,271,2020-12-29 16:45:48,6
3592,1343961336259239940,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,2312,3002,2020-12-29 16:45:26,514
3593,1343961327899914240,"#COVID19 didn’t take a holiday, and the vaccine rollout should not have been allowed to either, by ⁦@picardonhealth⁩ via @globeandmail #vaccination  https://t.co/o0B47Rjmhc",False,1181,956,2020-12-29 16:45:24,169
3594,1343961290989924352,"""Canada is vaccinating its citizens at 1/4 the pace as that of the U.S.""
Canadians deserve better.
#cdnpoli #covid19Canada #COVID19 https://t.co/SysBhHnCPB",False,216,764,2020-12-29 16:45:16,0
3595,1343961268105834496,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,6207,6791,2020-12-29 16:45:10,514
3596,1343961256210931712,"Dec 28: #CovidVaccine in Ontario🇨🇦💉
Cumulative vaccinations: 13200🙏🏻
Days to vaccinate 80% of adults: 
6362 days (May 30, 2038)*

Data source: #COVID19 Canada Open Data Working Group https://t.co/8uubSrKQjG https://t.co/REyEIheRwV",False,4238,4257,2020-12-29 16:45:07,122
3597,1343961250640908288,"How is it possible in Canada, one of the wealthiest nations of the world, that families have to protest to make sure their loved ones in #LTC get enough food &amp; water? That seniors have to bang on the wall to try &amp; get help?

This is a humanitarian disaster.

#COVID19",False,421,648,2020-12-29 16:45:06,514
3598,1343961234203439105,"#OurYearGC:

From the #COVID Alert app, to working remotely &amp; everything in between, #LivingDigital has been sharing stories about the #GC’s response to #COVID19. 

Check it out: https://t.co/GsVPhT9xRp https://t.co/OIHVu4gRY9",False,1674,204,2020-12-29 16:45:02,6
